currency_code,rate,date 
ZAR,3.0912,2025-11-05
ZAR,3.084,2025-11-06
ZAR,3.0725,2025-11-07
ZAR,3.0725,2025-11-08
ZAR,3.0725,2025-11-09
ZAR,3.086,2025-11-10
ZAR,3.0945,2025-11-11
ZAR,3.111,2025-11-12
ZAR,3.1242,2025-11-13
ZAR,3.135,2025-11-14
ZAR,3.135,2025-11-15
ZAR,3.135,2025-11-16
ZAR,3.129,2025-11-17
ZAR,3.114,2025-11-18
ZAR,3.1025,2025-11-19
ZAR,3.098,2025-11-20
ZAR,3.1145,2025-11-21
ZAR,3.1145,2025-11-22
ZAR,3.1145,2025-11-23
ZAR,3.1012,2025-11-24
ZAR,3.0915,2025-11-25
ZAR,3.086,2025-11-26
ZAR,3.0945,2025-11-27
ZAR,3.112,2025-11-28
ZAR,3.112,2025-11-29
ZAR,3.112,2025-11-30
AED,15.9898,2025-12-01
AED,15.9525,2025-12-02
AED,15.9103,2025-12-03
AED,15.9961,2025-12-04
AED,16.0826,2025-12-05
AED,16.0826,2025-12-06
AED,16.0826,2025-12-07
AED,16.1042,2025-12-08
AED,16.1187,2025-12-09
AED,16.1264,2025-12-10
AED,16.1213,2025-12-11
AED,16.09,2025-12-12
AED,16.09,2025-12-13
AED,16.09,2025-12-14
AED,16.0506,2025-12-15
AED,16.0234,2025-12-16
AED,15.9962,2025-12-17
AED,15.9669,2025-12-18
AED,15.9569,2025-12-19
AED,15.9569,2025-12-20
AED,15.9569,2025-12-21
AED,15.9704,2025-12-22
AED,15.9775,2025-12-23
AED,15.9775,2025-12-24
AED,15.9775,2025-12-25
AED,15.9987,2025-12-26
AED,15.9987,2025-12-27
AED,15.9987,2025-12-28
AED,16.0105,2025-12-29
AED,16.0105,2025-12-30
AED,16.0105,2025-12-31
ARS,0.0405,2025-12-01
ARS,0.0404,2025-12-02
ARS,0.0403,2025-12-03
ARS,0.0404,2025-12-04
ARS,0.0409,2025-12-05
ARS,0.0409,2025-12-06
ARS,0.0409,2025-12-07
ARS,0.0406,2025-12-08
ARS,0.0406,2025-12-09
ARS,0.0406,2025-12-10
ARS,0.0412,2025-12-11
ARS,0.0411,2025-12-12
ARS,0.0411,2025-12-13
ARS,0.0411,2025-12-14
ARS,0.0403,2025-12-15
ARS,0.0401,2025-12-16
ARS,0.04,2025-12-17
ARS,0.0404,2025-12-18
ARS,0.0404,2025-12-19
ARS,0.0404,2025-12-20
ARS,0.0404,2025-12-21
ARS,0.0405,2025-12-22
ARS,0.0404,2025-12-23
ARS,0.0404,2025-12-24
ARS,0.0404,2025-12-25
ARS,0.0405,2025-12-26
ARS,0.0405,2025-12-27
ARS,0.0405,2025-12-28
ARS,0.0405,2025-12-29
ARS,0.0405,2025-12-30
ARS,0.0405,2025-12-31
AUD,38.4088,2025-12-01
AUD,38.2508,2025-12-02
AUD,38.0457,2025-12-03
AUD,37.9408,2025-12-04
AUD,39.0394,2025-12-05
AUD,39.0394,2025-12-06
AUD,39.0394,2025-12-07
AUD,38.1513,2025-12-08
AUD,38.2018,2025-12-09
AUD,38.381,2025-12-10
AUD,39.5122,2025-12-11
AUD,39.3704,2025-12-12
AUD,39.3704,2025-12-13
AUD,39.3704,2025-12-14
AUD,38.4531,2025-12-15
AUD,38.3055,2025-12-16
AUD,38.1699,2025-12-17
AUD,38.7174,2025-12-18
AUD,38.7438,2025-12-19
AUD,38.7438,2025-12-20
AUD,38.7438,2025-12-21
AUD,38.7468,2025-12-22
AUD,39.0542,2025-12-23
AUD,39.0542,2025-12-24
AUD,39.0542,2025-12-25
AUD,39.3756,2025-12-26
AUD,39.3756,2025-12-27
AUD,39.3756,2025-12-28
AUD,39.3817,2025-12-29
AUD,39.3817,2025-12-30
AUD,39.3817,2025-12-31
BHD,155.7881,2025-12-01
BHD,155.4316,2025-12-02
BHD,155.0069,2025-12-03
BHD,155.8458,2025-12-04
BHD,156.7051,2025-12-05
BHD,156.7051,2025-12-06
BHD,156.7051,2025-12-07
BHD,157.1084,2025-12-08
BHD,157.2454,2025-12-09
BHD,157.3204,2025-12-10
BHD,157.0819,2025-12-11
BHD,156.7768,2025-12-12
BHD,156.7768,2025-12-13
BHD,156.7768,2025-12-14
BHD,156.5705,2025-12-15
BHD,156.3129,2025-12-16
BHD,156.0461,2025-12-17
BHD,155.5611,2025-12-18
BHD,155.4509,2025-12-19
BHD,155.4509,2025-12-20
BHD,155.4509,2025-12-21
BHD,155.557,2025-12-22
BHD,155.6605,2025-12-23
BHD,155.6605,2025-12-24
BHD,155.6605,2025-12-25
BHD,155.7995,2025-12-26
BHD,155.7995,2025-12-27
BHD,155.7995,2025-12-28
BHD,155.9607,2025-12-29
BHD,155.9607,2025-12-30
BHD,155.9607,2025-12-31
BND,45.131,2025-12-01
BND,44.9107,2025-12-02
BND,44.8214,2025-12-03
BND,44.9571,2025-12-04
BND,45.4245,2025-12-05
BND,45.4245,2025-12-06
BND,45.4245,2025-12-07
BND,45.0945,2025-12-08
BND,45.1017,2025-12-09
BND,45.1585,2025-12-10
BND,45.6284,2025-12-11
BND,45.5749,2025-12-12
BND,45.5749,2025-12-13
BND,45.5749,2025-12-14
BND,45.3688,2025-12-15
BND,45.321,2025-12-16
BND,45.2415,2025-12-17
BND,45.2683,2025-12-18
BND,45.2828,2025-12-19
BND,45.2828,2025-12-20
BND,45.2828,2025-12-21
BND,45.1985,2025-12-22
BND,45.3824,2025-12-23
BND,45.3824,2025-12-24
BND,45.3824,2025-12-25
BND,45.6397,2025-12-26
BND,45.6397,2025-12-27
BND,45.6397,2025-12-28
BND,45.6419,2025-12-29
BND,45.6419,2025-12-30
BND,45.6419,2025-12-31
BRL,11.0056,2025-12-01
BRL,10.9812,2025-12-02
BRL,10.9234,2025-12-03
BRL,11.0452,2025-12-04
BRL,11.126,2025-12-05
BRL,11.126,2025-12-06
BRL,11.126,2025-12-07
BRL,11.1102,2025-12-08
BRL,11.0984,2025-12-09
BRL,11.0745,2025-12-10
BRL,10.9987,2025-12-11
BRL,10.9279,2025-12-12
BRL,10.9279,2025-12-13
BRL,10.9279,2025-12-14
BRL,10.8756,2025-12-15
BRL,10.8245,2025-12-16
BRL,10.7894,2025-12-17
BRL,10.7456,2025-12-18
BRL,10.7123,2025-12-19
BRL,10.7123,2025-12-20
BRL,10.7123,2025-12-21
BRL,10.581,2025-12-22
BRL,10.4988,2025-12-23
BRL,10.4988,2025-12-24
BRL,10.4988,2025-12-25
BRL,10.6435,2025-12-26
BRL,10.6435,2025-12-27
BRL,10.6435,2025-12-28
BRL,10.6071,2025-12-29
BRL,10.6071,2025-12-30
BRL,10.6071,2025-12-31
CAD,42.0213,2025-12-01
CAD,42.1456,2025-12-02
CAD,42.2345,2025-12-03
CAD,42.1897,2025-12-04
CAD,42.3259,2025-12-05
CAD,42.3259,2025-12-06
CAD,42.3259,2025-12-07
CAD,42.4567,2025-12-08
CAD,42.5678,2025-12-09
CAD,42.789,2025-12-10
CAD,42.8567,2025-12-11
CAD,42.9203,2025-12-12
CAD,42.9203,2025-12-13
CAD,42.9203,2025-12-14
CAD,42.8765,2025-12-15
CAD,42.7987,2025-12-16
CAD,42.7564,2025-12-17
CAD,42.7123,2025-12-18
CAD,42.689,2025-12-19
CAD,42.689,2025-12-20
CAD,42.689,2025-12-21
CAD,42.5241,2025-12-22
CAD,42.6886,2025-12-23
CAD,42.6886,2025-12-24
CAD,42.6886,2025-12-25
CAD,42.9474,2025-12-26
CAD,42.9474,2025-12-27
CAD,42.9474,2025-12-28
CAD,43.0144,2025-12-29
CAD,43.0144,2025-12-30
CAD,43.0144,2025-12-31
CHF,73.0642,2025-12-01
CHF,73.2345,2025-12-02
CHF,73.4567,2025-12-03
CHF,73.3456,2025-12-04
CHF,73.5159,2025-12-05
CHF,73.5159,2025-12-06
CHF,73.5159,2025-12-07
CHF,73.789,2025-12-08
CHF,73.8901,2025-12-09
CHF,74.1234,2025-12-10
CHF,74.2345,2025-12-11
CHF,74.3265,2025-12-12
CHF,74.3265,2025-12-13
CHF,74.3265,2025-12-14
CHF,74.2123,2025-12-15
CHF,74.1098,2025-12-16
CHF,74.0567,2025-12-17
CHF,73.9876,2025-12-18
CHF,73.9012,2025-12-19
CHF,73.9012,2025-12-20
CHF,73.9012,2025-12-21
CHF,73.7487,2025-12-22
CHF,74.0959,2025-12-23
CHF,74.0959,2025-12-24
CHF,74.0959,2025-12-25
CHF,74.6152,2025-12-26
CHF,74.6152,2025-12-27
CHF,74.6152,2025-12-28
CHF,74.6067,2025-12-29
CHF,74.6067,2025-12-30
CHF,74.6067,2025-12-31
CNY,8.3021,2025-12-01
CNY,8.3145,2025-12-02
CNY,8.3234,2025-12-03
CNY,8.3456,2025-12-04
CNY,8.3539,2025-12-05
CNY,8.3539,2025-12-06
CNY,8.3539,2025-12-07
CNY,8.3789,2025-12-08
CNY,8.389,2025-12-09
CNY,8.3901,2025-12-10
CNY,8.3856,2025-12-11
CNY,8.3742,2025-12-12
CNY,8.3742,2025-12-13
CNY,8.3742,2025-12-14
CNY,8.3654,2025-12-15
CNY,8.3567,2025-12-16
CNY,8.3489,2025-12-17
CNY,8.3412,2025-12-18
CNY,8.3367,2025-12-19
CNY,8.3367,2025-12-20
CNY,8.3367,2025-12-21
CNY,8.3293,2025-12-22
CNY,8.3396,2025-12-23
CNY,8.3396,2025-12-24
CNY,8.3396,2025-12-25
CNY,8.3862,2025-12-26
CNY,8.3862,2025-12-27
CNY,8.3862,2025-12-28
CNY,8.3932,2025-12-29
CNY,8.3932,2025-12-30
CNY,8.3932,2025-12-31
DKK,9.1184,2025-12-01
DKK,9.1456,2025-12-02
DKK,9.1678,2025-12-03
DKK,9.189,2025-12-04
DKK,9.2103,2025-12-05
DKK,9.2103,2025-12-06
DKK,9.2103,2025-12-07
DKK,9.2345,2025-12-08
DKK,9.2456,2025-12-09
DKK,9.2678,2025-12-10
DKK,9.2789,2025-12-11
DKK,9.2874,2025-12-12
DKK,9.2874,2025-12-13
DKK,9.2874,2025-12-14
DKK,9.2654,2025-12-15
DKK,9.2456,2025-12-16
DKK,9.2345,2025-12-17
DKK,9.2234,2025-12-18
DKK,9.2012,2025-12-19
DKK,9.2012,2025-12-20
DKK,9.2012,2025-12-21
DKK,9.1982,2025-12-22
DKK,9.2417,2025-12-23
DKK,9.2417,2025-12-24
DKK,9.2417,2025-12-25
DKK,9.2669,2025-12-26
DKK,9.2669,2025-12-27
DKK,9.2669,2025-12-28
DKK,9.2698,2025-12-29
DKK,9.2698,2025-12-30
DKK,9.2698,2025-12-31
EUR,68.787,2025-12-01
EUR,68.3245,2025-12-02
EUR,68.1098,2025-12-03
EUR,68.4567,2025-12-04
EUR,68.787,2025-12-05
EUR,68.787,2025-12-06
EUR,68.787,2025-12-07
EUR,69.1234,2025-12-08
EUR,69.3456,2025-12-09
EUR,69.5678,2025-12-10
EUR,69.789,2025-12-11
EUR,69.4567,2025-12-12
EUR,69.4567,2025-12-13
EUR,69.4567,2025-12-14
EUR,69.1234,2025-12-15
EUR,68.8901,2025-12-16
EUR,68.6789,2025-12-17
EUR,68.5678,2025-12-18
EUR,68.4567,2025-12-19
EUR,68.4567,2025-12-20
EUR,68.4567,2025-12-21
EUR,68.7495,2025-12-22
EUR,68.9567,2025-12-23
EUR,68.9567,2025-12-24
EUR,68.9567,2025-12-25
EUR,69.2099,2025-12-26
EUR,69.2099,2025-12-27
EUR,69.2099,2025-12-28
EUR,69.2546,2025-12-29
EUR,69.2546,2025-12-30
EUR,69.2546,2025-12-31
GBP,78.8901,2025-12-01
GBP,78.4567,2025-12-02
GBP,78.1234,2025-12-03
GBP,78.4567,2025-12-04
GBP,78.7285,2025-12-05
GBP,78.7285,2025-12-06
GBP,78.7285,2025-12-07
GBP,79.1234,2025-12-08
GBP,79.4567,2025-12-09
GBP,79.6789,2025-12-10
GBP,79.8901,2025-12-11
GBP,79.5678,2025-12-12
GBP,79.5678,2025-12-13
GBP,79.5678,2025-12-14
GBP,79.1234,2025-12-15
GBP,78.8901,2025-12-16
GBP,78.6789,2025-12-17
GBP,78.5678,2025-12-18
GBP,78.4567,2025-12-19
GBP,78.4567,2025-12-20
GBP,78.4567,2025-12-21
GBP,78.4846,2025-12-22
GBP,79.0123,2025-12-23
GBP,79.0123,2025-12-24
GBP,79.0123,2025-12-25
GBP,79.4562,2025-12-26
GBP,79.4562,2025-12-27
GBP,79.4562,2025-12-28
GBP,79.4103,2025-12-29
GBP,79.4103,2025-12-30
GBP,79.4103,2025-12-31
HKD,7.589,2025-12-01
HKD,7.5678,2025-12-02
HKD,7.5456,2025-12-03
HKD,7.5789,2025-12-04
HKD,7.5904,2025-12-05
HKD,7.5904,2025-12-06
HKD,7.5904,2025-12-07
HKD,7.6123,2025-12-08
HKD,7.6234,2025-12-09
HKD,7.6345,2025-12-10
HKD,7.6456,2025-12-11
HKD,7.6234,2025-12-12
HKD,7.6234,2025-12-13
HKD,7.6234,2025-12-14
HKD,7.6012,2025-12-15
HKD,7.589,2025-12-16
HKD,7.5789,2025-12-17
HKD,7.5678,2025-12-18
HKD,7.5567,2025-12-19
HKD,7.5567,2025-12-20
HKD,7.5567,2025-12-21
HKD,7.5371,2025-12-22
HKD,7.5489,2025-12-23
HKD,7.5489,2025-12-24
HKD,7.5489,2025-12-25
HKD,7.5566,2025-12-26
HKD,7.5566,2025-12-27
HKD,7.5566,2025-12-28
HKD,7.5669,2025-12-29
HKD,7.5669,2025-12-30
HKD,7.5669,2025-12-31
IDR,0.0035,2025-12-01
IDR,0.0035,2025-12-02
IDR,0.0035,2025-12-03
IDR,0.0035,2025-12-04
IDR,0.0035,2025-12-05
IDR,0.0035,2025-12-06
IDR,0.0035,2025-12-07
IDR,0.0035,2025-12-08
IDR,0.0035,2025-12-09
IDR,0.0035,2025-12-10
IDR,0.0035,2025-12-11
IDR,0.0035,2025-12-12
IDR,0.0035,2025-12-13
IDR,0.0035,2025-12-14
IDR,0.0035,2025-12-15
IDR,0.0035,2025-12-16
IDR,0.0035,2025-12-17
IDR,0.0035,2025-12-18
IDR,0.0035,2025-12-19
IDR,0.0035,2025-12-20
IDR,0.0035,2025-12-21
IDR,0.0035,2025-12-22
IDR,0.0035,2025-12-23
IDR,0.0035,2025-12-24
IDR,0.0035,2025-12-25
IDR,0.0035,2025-12-26
IDR,0.0035,2025-12-27
IDR,0.0035,2025-12-28
IDR,0.0035,2025-12-29
IDR,0.0035,2025-12-30
IDR,0.0035,2025-12-31
INR,0.658,2025-12-01
INR,0.656,2025-12-02
INR,0.654,2025-12-03
INR,0.656,2025-12-04
INR,0.6577,2025-12-05
INR,0.6577,2025-12-06
INR,0.6577,2025-12-07
INR,0.66,2025-12-08
INR,0.661,2025-12-09
INR,0.662,2025-12-10
INR,0.663,2025-12-11
INR,0.661,2025-12-12
INR,0.661,2025-12-13
INR,0.661,2025-12-14
INR,0.659,2025-12-15
INR,0.658,2025-12-16
INR,0.657,2025-12-17
INR,0.656,2025-12-18
INR,0.655,2025-12-19
INR,0.655,2025-12-20
INR,0.655,2025-12-21
INR,0.6547,2025-12-22
INR,0.656,2025-12-23
INR,0.656,2025-12-24
INR,0.656,2025-12-25
INR,0.6553,2025-12-26
INR,0.6553,2025-12-27
INR,0.6553,2025-12-28
INR,0.6551,2025-12-29
INR,0.6551,2025-12-30
INR,0.6551,2025-12-31
JPY,0.375,2025-12-01
JPY,0.3732,2025-12-02
JPY,0.3715,2025-12-03
JPY,0.3742,2025-12-04
JPY,0.3785,2025-12-05
JPY,0.3785,2025-12-06
JPY,0.3785,2025-12-07
JPY,0.3792,2025-12-08
JPY,0.3801,2025-12-09
JPY,0.3812,2025-12-10
JPY,0.3805,2025-12-11
JPY,0.3799,2025-12-12
JPY,0.3799,2025-12-13
JPY,0.3799,2025-12-14
JPY,0.3781,2025-12-15
JPY,0.3768,2025-12-16
JPY,0.3755,2025-12-17
JPY,0.3742,2025-12-18
JPY,0.3735,2025-12-19
JPY,0.3735,2025-12-20
JPY,0.3735,2025-12-21
JPY,0.3719,2025-12-22
JPY,0.3745,2025-12-23
JPY,0.3745,2025-12-24
JPY,0.3745,2025-12-25
JPY,0.3771,2025-12-26
JPY,0.3771,2025-12-27
JPY,0.3771,2025-12-28
JPY,0.3756,2025-12-29
JPY,0.3756,2025-12-30
JPY,0.3756,2025-12-31
KRW,0.041,2025-12-01
KRW,0.0408,2025-12-02
KRW,0.0405,2025-12-03
KRW,0.0407,2025-12-04
KRW,0.04,2025-12-05
KRW,0.04,2025-12-06
KRW,0.04,2025-12-07
KRW,0.0403,2025-12-08
KRW,0.0405,2025-12-09
KRW,0.0406,2025-12-10
KRW,0.0404,2025-12-11
KRW,0.0402,2025-12-12
KRW,0.0402,2025-12-13
KRW,0.0402,2025-12-14
KRW,0.0401,2025-12-15
KRW,0.04,2025-12-16
KRW,0.0399,2025-12-17
KRW,0.0398,2025-12-18
KRW,0.0397,2025-12-19
KRW,0.0397,2025-12-20
KRW,0.0397,2025-12-21
KRW,0.0398,2025-12-22
KRW,0.0401,2025-12-23
KRW,0.0401,2025-12-24
KRW,0.0401,2025-12-25
KRW,0.0407,2025-12-26
KRW,0.0407,2025-12-27
KRW,0.0407,2025-12-28
KRW,0.0408,2025-12-29
KRW,0.0408,2025-12-30
KRW,0.0408,2025-12-31
MYR,14.856,2025-12-01
MYR,14.7567,2025-12-02
MYR,14.6543,2025-12-03
MYR,14.789,2025-12-04
MYR,14.3723,2025-12-05
MYR,14.3723,2025-12-06
MYR,14.3723,2025-12-07
MYR,14.4567,2025-12-08
MYR,14.5678,2025-12-09
MYR,14.6789,2025-12-10
MYR,14.5678,2025-12-11
MYR,14.3858,2025-12-12
MYR,14.3858,2025-12-13
MYR,14.3858,2025-12-14
MYR,14.2123,2025-12-15
MYR,14.1234,2025-12-16
MYR,14.0567,2025-12-17
MYR,14.0123,2025-12-18
MYR,13.9876,2025-12-19
MYR,13.9876,2025-12-20
MYR,13.9876,2025-12-21
MYR,14.3949,2025-12-22
MYR,14.4856,2025-12-23
MYR,14.4856,2025-12-24
MYR,14.4856,2025-12-25
MYR,14.5318,2025-12-26
MYR,14.5318,2025-12-27
MYR,14.5318,2025-12-28
MYR,14.5377,2025-12-29
MYR,14.5377,2025-12-30
MYR,14.5377,2025-12-31
MXN,3.354,2025-12-01
MXN,3.3245,2025-12-02
MXN,3.3056,2025-12-03
MXN,3.3212,2025-12-04
MXN,3.2412,2025-12-05
MXN,3.2412,2025-12-06
MXN,3.2412,2025-12-07
MXN,3.289,2025-12-08
MXN,3.3012,2025-12-09
MXN,3.3156,2025-12-10
MXN,3.3278,2025-12-11
MXN,3.2743,2025-12-12
MXN,3.2743,2025-12-13
MXN,3.2743,2025-12-14
MXN,3.2656,2025-12-15
MXN,3.2567,2025-12-16
MXN,3.2489,2025-12-17
MXN,3.2312,2025-12-18
MXN,3.2256,2025-12-19
MXN,3.2256,2025-12-20
MXN,3.2256,2025-12-21
MXN,3.2546,2025-12-22
MXN,3.2789,2025-12-23
MXN,3.2789,2025-12-24
MXN,3.2789,2025-12-25
MXN,3.2806,2025-12-26
MXN,3.2806,2025-12-27
MXN,3.2806,2025-12-28
MXN,3.2861,2025-12-29
MXN,3.2861,2025-12-30
MXN,3.2861,2025-12-31
NZD,34.856,2025-12-01
NZD,34.6543,2025-12-02
NZD,34.4567,2025-12-03
NZD,34.5678,2025-12-04
NZD,34.0243,2025-12-05
NZD,34.0243,2025-12-06
NZD,34.0243,2025-12-07
NZD,34.3456,2025-12-08
NZD,34.5678,2025-12-09
NZD,34.6789,2025-12-10
NZD,34.5678,2025-12-11
NZD,34.3235,2025-12-12
NZD,34.3235,2025-12-13
NZD,34.3235,2025-12-14
NZD,34.1234,2025-12-15
NZD,33.9876,2025-12-16
NZD,33.8901,2025-12-17
NZD,33.789,2025-12-18
NZD,33.6789,2025-12-19
NZD,33.6789,2025-12-20
NZD,33.6789,2025-12-21
NZD,33.7385,2025-12-22
NZD,34.1234,2025-12-23
NZD,34.1234,2025-12-24
NZD,34.1234,2025-12-25
NZD,34.3229,2025-12-26
NZD,34.3229,2025-12-27
NZD,34.3229,2025-12-28
NZD,34.2304,2025-12-29
NZD,34.2304,2025-12-30
NZD,34.2304,2025-12-31
NOK,5.9184,2025-12-01
NOK,5.8945,2025-12-02
NOK,5.8567,2025-12-03
NOK,5.8789,2025-12-04
NOK,5.8449,2025-12-05
NOK,5.8449,2025-12-06
NOK,5.8449,2025-12-07
NOK,5.8901,2025-12-08
NOK,5.9123,2025-12-09
NOK,5.9345,2025-12-10
NOK,5.9567,2025-12-11
NOK,5.8755,2025-12-12
NOK,5.8755,2025-12-13
NOK,5.8755,2025-12-14
NOK,5.8456,2025-12-15
NOK,5.8123,2025-12-16
NOK,5.789,2025-12-17
NOK,5.7479,2025-12-18
NOK,5.7234,2025-12-19
NOK,5.7234,2025-12-20
NOK,5.7234,2025-12-21
NOK,5.7983,2025-12-22
NOK,5.8155,2025-12-23
NOK,5.8155,2025-12-24
NOK,5.8155,2025-12-25
NOK,5.8861,2025-12-26
NOK,5.8861,2025-12-27
NOK,5.8861,2025-12-28
NOK,5.8933,2025-12-29
NOK,5.8933,2025-12-30
NOK,5.8933,2025-12-31
PKR,0.2115,2025-12-01
PKR,0.2112,2025-12-02
PKR,0.2108,2025-12-03
PKR,0.211,2025-12-04
PKR,0.2106,2025-12-05
PKR,0.2106,2025-12-06
PKR,0.2106,2025-12-07
PKR,0.2109,2025-12-08
PKR,0.2111,2025-12-09
PKR,0.2113,2025-12-10
PKR,0.2115,2025-12-11
PKR,0.211,2025-12-12
PKR,0.211,2025-12-13
PKR,0.211,2025-12-14
PKR,0.2105,2025-12-15
PKR,0.2102,2025-12-16
PKR,0.2098,2025-12-17
PKR,0.2094,2025-12-18
PKR,0.2092,2025-12-19
PKR,0.2092,2025-12-20
PKR,0.2092,2025-12-21
PKR,0.2094,2025-12-22
PKR,0.2097,2025-12-23
PKR,0.2097,2025-12-24
PKR,0.2097,2025-12-25
PKR,0.2098,2025-12-26
PKR,0.2098,2025-12-27
PKR,0.2098,2025-12-28
PKR,0.2101,2025-12-29
PKR,0.2101,2025-12-30
PKR,0.2101,2025-12-31
SAR,15.8234,2025-12-01
SAR,15.8012,2025-12-02
SAR,15.789,2025-12-03
SAR,15.7678,2025-12-04
SAR,15.7415,2025-12-05
SAR,15.7415,2025-12-06
SAR,15.7415,2025-12-07
SAR,15.7567,2025-12-08
SAR,15.7789,2025-12-09
SAR,15.8012,2025-12-10
SAR,15.8234,2025-12-11
SAR,15.7495,2025-12-12
SAR,15.7495,2025-12-13
SAR,15.7495,2025-12-14
SAR,15.7123,2025-12-15
SAR,15.6987,2025-12-16
SAR,15.6765,2025-12-17
SAR,15.6358,2025-12-18
SAR,15.6245,2025-12-19
SAR,15.6245,2025-12-20
SAR,15.6245,2025-12-21
SAR,15.6366,2025-12-22
SAR,15.6478,2025-12-23
SAR,15.6478,2025-12-24
SAR,15.6478,2025-12-25
SAR,15.6651,2025-12-26
SAR,15.6651,2025-12-27
SAR,15.6651,2025-12-28
SAR,15.6792,2025-12-29
SAR,15.6792,2025-12-30
SAR,15.6792,2025-12-31
SEK,6.3567,2025-12-01
SEK,6.3345,2025-12-02
SEK,6.3123,2025-12-03
SEK,6.289,2025-12-04
SEK,6.2711,2025-12-05
SEK,6.2711,2025-12-06
SEK,6.2711,2025-12-07
SEK,6.3012,2025-12-08
SEK,6.3345,2025-12-09
SEK,6.3567,2025-12-10
SEK,6.389,2025-12-11
SEK,6.3948,2025-12-12
SEK,6.3948,2025-12-13
SEK,6.3948,2025-12-14
SEK,6.3656,2025-12-15
SEK,6.3456,2025-12-16
SEK,6.3234,2025-12-17
SEK,6.3079,2025-12-18
SEK,6.289,2025-12-19
SEK,6.289,2025-12-20
SEK,6.289,2025-12-21
SEK,6.3384,2025-12-22
SEK,6.3558,2025-12-23
SEK,6.3558,2025-12-24
SEK,6.3558,2025-12-25
SEK,6.4207,2025-12-26
SEK,6.4207,2025-12-27
SEK,6.4207,2025-12-28
SEK,6.4321,2025-12-29
SEK,6.4321,2025-12-30
SEK,6.4321,2025-12-31
SGD,45.5678,2025-12-01
SGD,45.4567,2025-12-02
SGD,45.3456,2025-12-03
SGD,45.5678,2025-12-04
SGD,45.5998,2025-12-05
SGD,45.5998,2025-12-06
SGD,45.5998,2025-12-07
SGD,45.6789,2025-12-08
SGD,45.789,2025-12-09
SGD,45.8901,2025-12-10
SGD,45.9012,2025-12-11
SGD,45.7514,2025-12-12
SGD,45.7514,2025-12-13
SGD,45.7514,2025-12-14
SGD,45.6789,2025-12-15
SGD,45.5678,2025-12-16
SGD,45.4567,2025-12-17
SGD,45.4436,2025-12-18
SGD,45.3456,2025-12-19
SGD,45.3456,2025-12-20
SGD,45.3456,2025-12-21
SGD,45.3733,2025-12-22
SGD,45.5586,2025-12-23
SGD,45.5586,2025-12-24
SGD,45.5586,2025-12-25
SGD,45.8177,2025-12-26
SGD,45.8177,2025-12-27
SGD,45.8177,2025-12-28
SGD,45.8197,2025-12-29
SGD,45.8197,2025-12-30
SGD,45.8197,2025-12-31
SYP,0.0053,2025-12-01
SYP,0.0053,2025-12-02
SYP,0.0053,2025-12-03
SYP,0.0053,2025-12-04
SYP,0.0053,2025-12-05
SYP,0.0053,2025-12-06
SYP,0.0053,2025-12-07
SYP,0.0053,2025-12-08
SYP,0.0053,2025-12-09
SYP,0.0053,2025-12-10
SYP,0.0053,2025-12-11
SYP,0.0053,2025-12-12
SYP,0.0053,2025-12-13
SYP,0.0053,2025-12-14
SYP,0.0053,2025-12-15
SYP,0.0053,2025-12-16
SYP,0.0053,2025-12-17
SYP,0.0053,2025-12-18
SYP,0.0053,2025-12-19
SYP,0.0053,2025-12-20
SYP,0.0053,2025-12-21
SYP,0.0053,2025-12-22
SYP,0.0053,2025-12-23
SYP,0.0053,2025-12-24
SYP,0.0053,2025-12-25
SYP,0.0053,2025-12-26
SYP,0.0053,2025-12-27
SYP,0.0053,2025-12-28
SYP,0.0053,2025-12-29
SYP,0.0053,2025-12-30
SYP,0.0053,2025-12-31
THB,1.8901,2025-12-01
THB,1.8789,2025-12-02
THB,1.8678,2025-12-03
THB,1.8567,2025-12-04
THB,1.8459,2025-12-05
THB,1.8459,2025-12-06
THB,1.8459,2025-12-07
THB,1.8512,2025-12-08
THB,1.8623,2025-12-09
THB,1.8734,2025-12-10
THB,1.8845,2025-12-11
THB,1.869,2025-12-12
THB,1.869,2025-12-13
THB,1.869,2025-12-14
THB,1.8756,2025-12-15
THB,1.8645,2025-12-16
THB,1.8534,2025-12-17
THB,1.8647,2025-12-18
THB,1.8756,2025-12-19
THB,1.8756,2025-12-20
THB,1.8756,2025-12-21
THB,1.8677,2025-12-22
THB,1.8845,2025-12-23
THB,1.8845,2025-12-24
THB,1.8845,2025-12-25
THB,1.8931,2025-12-26
THB,1.8931,2025-12-27
THB,1.8931,2025-12-28
THB,1.8963,2025-12-29
THB,1.8963,2025-12-30
THB,1.8963,2025-12-31
TWD,1.9012,2025-12-01
TWD,1.8987,2025-12-02
TWD,1.8876,2025-12-03
TWD,1.8956,2025-12-04
TWD,1.8832,2025-12-05
TWD,1.8832,2025-12-06
TWD,1.8832,2025-12-07
TWD,1.8901,2025-12-08
TWD,1.9012,2025-12-09
TWD,1.9123,2025-12-10
TWD,1.9045,2025-12-11
TWD,1.8943,2025-12-12
TWD,1.8943,2025-12-13
TWD,1.8943,2025-12-14
TWD,1.8767,2025-12-15
TWD,1.8678,2025-12-16
TWD,1.8567,2025-12-17
TWD,1.8567,2025-12-18
TWD,1.8456,2025-12-19
TWD,1.8456,2025-12-20
TWD,1.8456,2025-12-21
TWD,1.8615,2025-12-22
